igoID,StateID,JoinYear,LeaveYear
140,439,1993,2005
140,501,1993,2005
140,436,1993,2005
140,625,1993,2005
140,551,1993,2005
140,438,1993,2005
140,651,1993,2005
140,435,1993,2005
140,437,1993,2005
140,475,1993,2005
140,451,1995,2005
140,580,1993,2005
140,471,1993,2005
140,433,1993,2005
140,581,1995,2005
140,510,1993,2005
140,615,1993,2005
140,490,1993,2005
140,541,1993,2005
140,616,1993,2005
140,530,1993,2005
140,484,1993,2005
140,482,1993,2005
140,461,1993,2005
140,620,1993,2005
140,432,1995,2005
140,452,1993,2005
140,481,1993,2005
140,600,1993,2005
140,450,1993,2005
510,625,1988,1991
510,645,1988,1991
510,435,1988,1991
510,670,1988,1991
510,663,1988,1991
510,616,1988,1991
510,652,1988,1991
510,696,1988,1991
510,620,1988,1991
510,694,1988,1991
510,690,1988,1991
510,600,1988,1991
510,520,1988,1991
640,771,1977,2005
640,760,1985,2005
640,830,1985,2005
640,816,1993,2005
640,645,1999,2005
640,800,1965,2005
640,820,1977,1980
640,820,1985,2005
640,710,1965,1969
640,710,1972,1973
640,710,1977,2005
640,713,1970,1971
640,713,1974,1976
640,811,2005,2005
640,700,1993,2005
640,835,1993,2005
640,940,2005,2005
640,850,1972,2005
640,732,1965,2005
640,910,1985,2005
640,630,2005,2005
640,950,2005,2005
640,750,1977,2005
640,770,1985,2005
640,900,1970,2005
640,740,1970,2005
640,840,1965,2005
640,812,1970,2005
640,780,1984,2005
640,790,1985,2005
640,920,1972,2005
640,781,1985,2005
640,970,1999,2005
340,130,1980,2005
340,135,1980,2005
340,100,1980,2005
340,101,1980,2005
340,145,1980,2005
550,830,1977,1980
550,816,1988,2005
550,800,1969,2005
550,935,1981,2005
550,820,1969,2005
550,986,1994,2005
550,987,1991,2005
550,940,1978,2005
550,850,1969,2005
550,910,1975,2005
550,950,1989,2005
550,750,1969,2005
550,840,1969,2005
550,780,1969,2005
550,990,1976,2005
650,830,1989,2005
650,70,1993,2005
650,816,1998,2005
650,800,1989,2005
650,135,1998,2005
650,2,1989,2005
650,820,1989,2005
650,710,1991,2005
650,713,1991,2005
650,365,1998,2005
650,835,1989,2005
650,850,1989,2005
650,732,1989,2005
650,910,1993,2005
650,20,1989,2005
650,900,1989,2005
650,740,1989,2005
650,840,1989,2005
650,920,1989,2005
650,155,1994,2005
2060,771,1974,2005
2060,800,1950,1950
2060,800,1955,1955
2060,800,1960,1960
2060,800,1965,2005
2060,2,1950,1950
2060,2,1955,1955
2060,2,1960,1960
2060,2,1965,2005
2060,820,1960,1960
2060,820,1965,2005
2060,710,1955,1955
2060,710,1960,1960
2060,710,1965,2005
2060,817,1965,1975
2060,713,1950,1950
2060,220,1950,1950
2060,220,1955,1955
2060,220,1960,1960
2060,220,1965,2005
2060,811,1955,1955
2060,811,1960,1960
2060,811,1965,2005
2060,210,1950,1950
2060,210,1955,1955
2060,210,1960,1960
2060,210,1965,1974
2060,850,1950,1950
2060,850,1955,1955
2060,850,1960,1960
2060,850,1965,2005
2060,775,1950,1950
2060,775,1955,1955
2060,775,1960,1960
2060,775,1965,2005
2060,732,1960,1960
2060,732,1965,2005
2060,200,1950,1950
2060,200,1955,1955
2060,200,1960,1960
2060,200,1965,2005
2060,750,1950,1950
2060,750,1955,1955
2060,750,1960,1960
2060,750,1965,2005
2060,770,1950,1950
2060,770,1955,1955
2060,770,1960,1960
2060,770,1965,2005
2060,900,1950,1950
2060,900,1955,1955
2060,900,1960,1960
2060,900,1965,2005
2060,740,1955,1955
2060,740,1960,1960
2060,740,1965,2005
2060,840,1950,1950
2060,840,1955,1955
2060,840,1960,1960
2060,840,1965,2005
2060,780,1950,1950
2060,780,1955,1955
2060,780,1960,1960
2060,780,1965,2005
2060,790,1978,2005
2060,920,1966,2005
660,771,1987,2005
660,760,2002,2005
660,830,1988,2005
660,816,1988,2005
660,800,1988,2005
660,820,1987,2005
660,710,1992,2005
660,987,1997,2005
660,220,1992,2005
660,811,2002,2005
660,700,1988,2005
660,850,1988,2005
660,775,2002,2005
660,732,1987,2005
660,910,1987,2005
660,630,1988,2005
660,950,1987,2005
660,750,1988,2005
660,770,1987,2005
660,840,1988,2005
660,812,1992,2005
660,780,1988,2005
660,990,1988,2005
660,790,1987,2005
660,781,1988,2005
600,771,1982,2005
600,830,1969,2005
600,816,1996,2005
600,800,1965,2005
600,820,1983,2005
600,710,1965,2005
600,811,2004,2005
600,850,1968,2005
600,732,1965,2005
600,630,1965,2005
600,950,1984,2005
600,750,1965,2005
600,770,1965,2005
600,740,1965,2005
600,840,1965,2005
600,812,2002,2005
600,780,1966,2005
600,790,1965,2005
600,712,1992,2005
150,651,1992,1998
150,411,1996,1998
150,540,1990,1998
150,475,1990,1998
150,471,1990,1998
150,615,1990,1998
150,484,1990,1998
150,620,1990,1998
150,481,1990,1998
150,434,1990,1998
