igoID,StateID,JoinYear,LeaveYear
ETF,305,1996,2005
ETF,220,1990,2005
ETF,210,1990,2005
ETF,235,1990,2005
ETF,200,1990,2005
ETF,375,1996,2005
ETF,350,1990,2005
ETF,230,1990,2005
ETF,212,1990,2005
ETF,205,1990,2005
ETF,211,1990,2005
EU,325,1993,2005
EU,255,1993,2005
EU,380,1995,2005
EU,366,2004,2005
EU,390,1993,2005
EU,310,2004,2005
EU,305,1995,2005
EU,349,2004,2005
EU,338,2004,2005
EU,220,1993,2005
EU,210,1993,2005
EU,367,2004,2005
EU,235,1993,2005
EU,316,2004,2005
EU,317,2004,2005
EU,200,1993,2005
EU,375,1995,2005
EU,350,1993,2005
EU,290,2004,2005
EU,230,1993,2005
EU,212,1993,2005
EU,352,2004,2005
EU,368,2004,2005
EU,205,1993,2005
EU,211,1993,2005
EUFMD,355,1973,2005
EUFMD,344,1998,2005
EUFMD,325,1955,1955
EUFMD,325,1960,1960
EUFMD,325,1965,2005
EUFMD,255,1990,2005
EUFMD,380,1960,1960
EUFMD,380,1965,2005
EUFMD,390,1955,1955
EUFMD,390,1960,1960
EUFMD,390,1965,2005
EUFMD,315,1989,1992
EUFMD,310,1973,2005
EUFMD,305,1955,1955
EUFMD,305,1960,1960
EUFMD,305,1965,2005
EUFMD,345,1955,1955
EUFMD,345,1960,1960
EUFMD,345,1965,2005
EUFMD,349,1998,2005
EUFMD,640,1955,1955
EUFMD,640,1960,1960
EUFMD,640,1965,2005
EUFMD,338,1973,2005
EUFMD,220,1989,2005
EUFMD,210,1955,1955
EUFMD,210,1960,1960
EUFMD,210,1965,2005
EUFMD,235,1955,1955
EUFMD,235,1960,1960
EUFMD,235,1965,2005
EUFMD,666,1994,2005
EUFMD,260,1977,1990
EUFMD,385,1955,1955
EUFMD,385,1960,1960
EUFMD,385,1965,2005
EUFMD,316,1998,2005
EUFMD,200,1955,1955
EUFMD,200,1960,1960
EUFMD,200,1965,2005
EUFMD,375,1971,2005
EUFMD,350,1960,1960
EUFMD,350,1965,2005
EUFMD,290,1989,2005
EUFMD,230,1986,2005
EUFMD,395,1955,1955
EUFMD,395,1960,1960
EUFMD,395,1965,2005
EUFMD,212,1960,1960
EUFMD,212,1965,2005
EUFMD,352,1973,2005
EUFMD,368,1995,2005
EUFMD,339,1989,2005
EUFMD,360,1995,2005
EUFMD,205,1955,1955
EUFMD,205,1960,1960
EUFMD,205,1965,2005
EUFMD,211,1960,1960
EUFMD,211,1965,2005
EUFMD,225,1960,1960
EUFMD,225,1965,2005
EURATOM,325,1960,1960
EURATOM,325,1965,1992
EURATOM,255,1990,1992
EURATOM,390,1973,1992
EURATOM,2,1960,1960
EURATOM,220,1960,1960
EURATOM,220,1965,1992
EURATOM,210,1960,1960
EURATOM,210,1965,1992
EURATOM,235,1986,1992
EURATOM,260,1960,1960
EURATOM,260,1965,1990
EURATOM,200,1960,1960
EURATOM,200,1973,1992
EURATOM,350,1981,1992
EURATOM,230,1986,1992
EURATOM,212,1960,1960
EURATOM,212,1965,1992
EURATOM,205,1973,1992
EURATOM,211,1960,1960
EURATOM,211,1965,1992
EUROCONTROL,355,1997,2005
EUROCONTROL,344,1997,2005
EUROCONTROL,325,1960,1960
EUROCONTROL,325,1996,2005
EUROCONTROL,255,1990,2005
EUROCONTROL,380,1995,2005
EUROCONTROL,390,1994,2005
EUROCONTROL,310,1992,2005
EUROCONTROL,305,1993,2005
EUROCONTROL,345,2005,2005
EUROCONTROL,343,1998,2005
EUROCONTROL,349,1995,2005
EUROCONTROL,640,1989,2005
EUROCONTROL,338,1989,2005
EUROCONTROL,220,1960,1960
EUROCONTROL,220,1965,2005
EUROCONTROL,210,1960,1960
EUROCONTROL,210,1965,2005
EUROCONTROL,235,1986,2005
EUROCONTROL,369,2004,2005
EUROCONTROL,260,1960,1960
EUROCONTROL,260,1965,1990
EUROCONTROL,385,1994,2005
EUROCONTROL,316,1996,2005
EUROCONTROL,317,1997,2005
EUROCONTROL,200,1960,1960
EUROCONTROL,200,1965,2005
EUROCONTROL,375,2001,2005
EUROCONTROL,350,1988,2005
EUROCONTROL,346,2004,2005
EUROCONTROL,290,2004,2005
EUROCONTROL,230,1997,2005
EUROCONTROL,395,1965,2005
EUROCONTROL,212,1960,1960
EUROCONTROL,212,1965,2005
EUROCONTROL,221,1997,2005
EUROCONTROL,352,1991,2005
EUROCONTROL,339,2002,2005
EUROCONTROL,360,1996,2005
EUROCONTROL,211,1960,1960
EUROCONTROL,211,1965,2005
EUROCONTROL,359,2000,2005
EUROCONTROL,225,1992,2005
EUROFIMA,325,1960,1960
EUROFIMA,325,1965,2005
EUROFIMA,255,1990,2005
EUROFIMA,380,1960,1960
EUROFIMA,380,1965,2005
EUROFIMA,390,1960,1960
EUROFIMA,390,1965,2005
EUROFIMA,310,1991,2005
EUROFIMA,305,1960,1960
EUROFIMA,305,1965,2005
EUROFIMA,345,1960,1960
EUROFIMA,345,1965,2005
EUROFIMA,640,1960,1960
EUROFIMA,640,1965,2005
EUROFIMA,220,1960,1960
EUROFIMA,220,1965,2005
EUROFIMA,210,1960,1960
EUROFIMA,210,1965,2005
EUROFIMA,235,1960,1960
EUROFIMA,235,1965,2005
EUROFIMA,260,1960,1960
EUROFIMA,260,1965,1989
EUROFIMA,385,1960,1960
EUROFIMA,385,1965,2005
EUROFIMA,317,2002,2005
EUROFIMA,200,1965,2005
EUROFIMA,350,1960,1960
EUROFIMA,350,1965,2005
EUROFIMA,230,1960,1960
EUROFIMA,230,1965,2005
EUROFIMA,212,1960,1960
EUROFIMA,212,1965,2005
EUROFIMA,211,1960,1960
EUROFIMA,211,1965,2005
EUROFIMA,225,1960,1960
EUROFIMA,225,1965,2005
EUROMET,355,2004,2005
EUROMET,325,1987,2005
EUROMET,255,1990,2005
EUROMET,380,1987,2005
EUROMET,390,1987,2005
EUROMET,310,1996,2005
EUROMET,305,1987,2005
EUROMET,349,1998,2005
EUROMET,640,1997,2005
EUROMET,220,1987,2005
EUROMET,210,1987,2005
EUROMET,367,2004,2005
EUROMET,235,1987,2005
EUROMET,385,1987,2005
EUROMET,316,1996,2005
EUROMET,317,1996,2005
EUROMET,200,1987,2005
EUROMET,375,1987,2005
EUROMET,350,1987,2005
EUROMET,290,1996,2005
EUROMET,230,1987,2005
EUROMET,395,1990,2005
EUROMET,212,1987,2005
EUROMET,205,1987,2005
EUROMET,211,1987,2005
EUROMET,225,1987,2005
Entente,439,1960,1960
Entente,439,1965,2005
Entente,436,1960,1960
Entente,436,1965,2005
Entente,437,1960,1960
Entente,437,1965,2005
Entente,461,1966,2005
Entente,434,1960,1960
Entente,434,1965,2005
FAO,58,1986,2005
FAO,92,1950,1950
FAO,92,1955,1955
FAO,92,1960,1960
FAO,92,1965,2005
FAO,771,1977,2005
FAO,115,1977,2005
FAO,355,1969,2005
FAO,41,1945,1945
FAO,41,1950,1950
FAO,41,1955,1955
FAO,41,1960,1960
FAO,41,1965,2005
FAO,531,1995,2005
FAO,500,1965,2005
FAO,692,1971,1972
FAO,692,1974,2005
FAO,516,1965,2005
FAO,439,1960,1960
FAO,439,1965,2005
FAO,344,1995,2005
FAO,325,1945,1945
FAO,325,1950,1950
FAO,325,1955,1955
FAO,325,1960,1960
FAO,325,1965,2005
FAO,501,1965,2005
FAO,760,1984,2005
FAO,255,1990,2005
FAO,55,1977,2005
FAO,380,1950,1950
FAO,380,1955,1955
FAO,380,1960,1960
FAO,380,1965,2005
FAO,553,1967,2005
FAO,70,1945,1945
FAO,70,1950,1950
FAO,70,1955,1955
FAO,70,1960,1960
FAO,70,1965,2005
FAO,366,1993,2005
FAO,436,1960,1960
FAO,436,1965,2005
FAO,130,1945,1945
FAO,130,1950,1950
FAO,130,1955,1955
FAO,130,1960,1960
FAO,130,1965,2005
FAO,660,1950,1950
FAO,660,1955,1955
FAO,660,1960,1960
FAO,660,1965,2005
FAO,390,1945,1945
FAO,390,1950,1950
FAO,390,1955,1955
FAO,390,1960,1960
FAO,390,1965,2005
FAO,625,1960,1960
FAO,625,1965,2005
FAO,816,1977,1980
FAO,816,1984,2005
FAO,698,1973,2005
FAO,140,1945,1945
FAO,140,1950,1950
FAO,140,1955,1955
FAO,140,1960,1960
FAO,140,1965,2005
FAO,94,1945,1945
FAO,94,1950,1950
FAO,94,1955,1955
FAO,94,1960,1960
FAO,94,1965,2005
FAO,645,1945,1945
FAO,645,1950,1950
FAO,645,1955,1955
FAO,645,1960,1960
FAO,645,1965,2005
FAO,150,1945,1945
FAO,150,1950,1950
FAO,150,1955,1955
FAO,150,1960,1960
FAO,150,1965,2005
FAO,315,1945,1945
FAO,315,1950,1950
FAO,315,1971,1992
FAO,402,1977,2005
FAO,93,1945,1945
FAO,93,1950,1950
FAO,93,1955,1955
FAO,93,1960,1960
FAO,93,1965,2005
FAO,800,1950,1950
FAO,800,1955,1955
FAO,800,1960,1960
FAO,800,1965,2005
FAO,935,1986,2005
FAO,135,1945,1945
FAO,135,1950,1950
FAO,135,1955,1955
FAO,135,1960,1960
FAO,135,1965,2005
FAO,551,1967,2005
FAO,438,1960,1960
FAO,438,1965,2005
FAO,2,1945,1945
FAO,2,1950,1950
FAO,2,1955,1955
FAO,2,1960,1960
FAO,2,1965,2005
FAO,100,1945,1945
FAO,100,1950,1950
FAO,100,1955,1955
FAO,100,1960,1960
FAO,100,1965,2005
FAO,820,1960,1960
FAO,820,1965,2005
FAO,651,1945,1945
FAO,651,1950,1950
FAO,651,1955,1955
FAO,651,1960,1960
FAO,651,1965,2005
FAO,710,1974,2005
FAO,370,2005,2005
FAO,411,1984,2005
FAO,310,1945,1945
FAO,310,1950,1950
FAO,310,1969,2005
FAO,817,1955,1955
FAO,817,1960,1960
FAO,817,1965,1975
FAO,305,1965,2005
FAO,540,1981,2005
FAO,345,1945,1945
FAO,345,1950,1950
FAO,345,1955,1955
FAO,345,1960,1960
FAO,345,1965,2005
FAO,40,1945,1945
FAO,40,1950,1950
FAO,40,1955,1955
FAO,40,1960,1960
FAO,40,1965,1976
FAO,40,1978,2005
FAO,435,1960,1960
FAO,435,1965,2005
FAO,987,2003,2005
FAO,570,1969,2005
FAO,437,1960,1960
FAO,437,1965,2005
FAO,475,1960,1960
FAO,475,1965,2005
FAO,343,1995,2005
FAO,349,1995,2005
FAO,640,1950,1950
FAO,640,1955,1955
FAO,640,1960,1960
FAO,640,1965,2005
FAO,338,1965,2005
FAO,451,1965,2005
FAO,705,1999,2005
FAO,678,1967,1990
FAO,403,1981,2005
FAO,680,1971,1990
FAO,42,1945,1945
FAO,42,1950,1950
FAO,42,1955,1955
FAO,42,1960,1960
FAO,42,1965,2005
FAO,591,1981,2005
FAO,54,1981,2005
FAO,56,1981,2005
FAO,101,1945,1945
FAO,101,1950,1950
FAO,101,1955,1955
FAO,101,1960,1960
FAO,101,1965,1994
FAO,101,1997,2005
FAO,220,1945,1945
FAO,220,1950,1950
FAO,220,1955,1955
FAO,220,1960,1960
FAO,220,1965,2005
FAO,811,1955,1955
FAO,811,1960,1960
FAO,811,1965,2005
FAO,91,1945,1945
FAO,91,1950,1950
FAO,91,1955,1955
FAO,91,1960,1960
FAO,91,1965,2005
FAO,580,1960,1960
FAO,580,1965,2005
FAO,210,1945,1945
FAO,210,1950,1950
FAO,210,1955,1955
FAO,210,1960,1960
FAO,210,1965,2005
FAO,471,1960,1960
FAO,471,1965,2005
FAO,517,1965,2005
FAO,367,1993,2005
FAO,700,1950,1950
FAO,700,1955,1955
FAO,700,1960,1960
FAO,700,1965,2005
FAO,235,1945,1945
FAO,235,1950,1950
FAO,235,1955,1955
FAO,235,1960,1960
FAO,235,1965,2005
FAO,670,1950,1950
FAO,670,1955,1955
FAO,670,1960,1960
FAO,670,1965,2005
FAO,483,1960,1960
FAO,483,1965,2005
FAO,433,1960,1960
FAO,433,1965,2005
FAO,369,2003,2005
FAO,581,1981,2005
FAO,663,1950,1950
FAO,663,1955,1955
FAO,663,1960,1960
FAO,663,1965,2005
FAO,522,1981,2005
FAO,372,1997,2005
FAO,510,1965,2005
FAO,666,1950,1950
FAO,666,1955,1955
FAO,666,1960,1960
FAO,666,1965,2005
FAO,940,1987,2005
FAO,615,1965,2005
FAO,679,1990,2005
FAO,850,1950,1950
FAO,850,1955,1955
FAO,850,1960,1960
FAO,850,1965,1966
FAO,850,1969,2005
FAO,702,1997,2005
FAO,490,1960,1960
FAO,490,1965,2005
FAO,775,1950,1950
FAO,775,1955,1955
FAO,775,1960,1960
FAO,775,1965,2005
FAO,541,1981,2005
FAO,565,1990,2005
FAO,732,1950,1950
FAO,732,1955,1955
FAO,732,1960,1960
FAO,732,1965,2005
FAO,910,1977,2005
FAO,260,1965,1990
FAO,630,1950,1950
FAO,630,1955,1955
FAO,630,1960,1960
FAO,630,1965,2005
FAO,385,1945,1945
FAO,385,1950,1950
FAO,385,1955,1955
FAO,385,1960,1960
FAO,385,1965,2005
FAO,316,1993,2005
FAO,317,1995,2005
FAO,860,2005,2005
FAO,616,1960,1960
FAO,616,1965,2005
FAO,950,1973,2005
FAO,530,1950,1950
FAO,530,1955,1955
FAO,530,1960,1960
FAO,530,1965,2005
FAO,200,1945,1945
FAO,200,1950,1950
FAO,200,1955,1955
FAO,200,1960,1960
FAO,200,1965,2005
FAO,955,1999,2005
FAO,420,1967,2005
FAO,375,1950,1950
FAO,375,1955,1955
FAO,375,1960,1960
FAO,375,1965,2005
FAO,31,1977,2005
FAO,373,1997,2005
FAO,750,1965,2005
FAO,53,1969,2005
FAO,80,1986,2005
FAO,770,1950,1950
FAO,770,1955,1955
FAO,770,1960,1960
FAO,770,1965,2005
FAO,350,1945,1945
FAO,350,1950,1950
FAO,350,1955,1955
FAO,350,1960,1960
FAO,350,1965,2005
FAO,590,1968,2005
FAO,346,1995,2005
FAO,290,1945,1945
FAO,290,1950,1950
FAO,290,1955,1955
FAO,290,1960,1960
FAO,290,1965,2005
FAO,230,1950,1950
FAO,230,1955,1955
FAO,230,1960,1960
FAO,230,1965,2005
FAO,20,1945,1945
FAO,20,1950,1950
FAO,20,1955,1955
FAO,20,1960,1960
FAO,20,1965,2005
FAO,484,1960,1960
FAO,484,1965,2005
FAO,900,1945,1945
FAO,900,1950,1950
FAO,900,1955,1955
FAO,900,1960,1960
FAO,900,1965,2005
FAO,482,1960,1960
FAO,482,1965,2005
FAO,395,1945,1945
FAO,395,1950,1950
FAO,395,1955,1955
FAO,395,1960,1960
FAO,395,1965,2005
FAO,461,1960,1960
FAO,461,1965,2005
FAO,652,1950,1950
FAO,652,1955,1955
FAO,652,1965,2005
FAO,740,1955,1955
FAO,740,1960,1960
FAO,740,1965,2005
FAO,212,1945,1945
FAO,212,1950,1950
FAO,212,1955,1955
FAO,212,1960,1960
FAO,212,1965,2005
FAO,840,1950,1950
FAO,840,1955,1955
FAO,840,1960,1960
FAO,840,1965,2005
FAO,60,1986,2005
FAO,812,1965,2005
FAO,780,1950,1950
FAO,780,1955,1955
FAO,780,1960,1960
FAO,780,1965,2005
FAO,696,1977,2005
FAO,620,1965,2005
FAO,701,1997,2005
FAO,694,1971,2005
FAO,703,1995,2005
FAO,731,1981,2005
FAO,690,1965,2005
FAO,571,1967,2005
FAO,990,1981,2005
FAO,790,1960,1960
FAO,790,1965,2005
FAO,52,1965,2005
FAO,95,1945,1945
FAO,95,1950,1950
FAO,95,1955,1955
FAO,95,1960,1960
FAO,95,1965,2005
FAO,352,1960,1960
FAO,352,1965,2005
FAO,432,1960,1960
FAO,432,1965,2005
FAO,452,1960,1960
FAO,452,1965,2005
FAO,51,1965,2005
FAO,165,1945,1945
FAO,165,1950,1950
FAO,165,1955,1955
FAO,165,1960,1960
FAO,165,1965,2005
FAO,90,1945,1945
FAO,90,1950,1950
FAO,90,1955,1955
FAO,90,1960,1960
FAO,90,1965,2005
FAO,368,1993,2005
FAO,339,1977,2005
FAO,145,1945,1945
FAO,145,1950,1950
FAO,145,1955,1955
FAO,145,1960,1960
FAO,145,1965,2005
FAO,920,1945,1945
FAO,920,1950,1950
FAO,920,1955,1955
FAO,920,1960,1960
FAO,920,1965,2005
FAO,360,1965,2005
FAO,481,1960,1960
FAO,481,1965,2005
FAO,160,1950,1950
FAO,160,1955,1955
FAO,160,1960,1960
FAO,160,1965,2005
FAO,572,1973,2005
FAO,781,1973,2005
FAO,110,1966,2005
FAO,600,1960,1960
FAO,600,1965,2005
FAO,434,1960,1960
FAO,434,1965,2005
FAO,560,1945,1945
FAO,560,1950,1950
FAO,560,1955,1955
FAO,560,1960,1960
FAO,560,1965,1966
FAO,560,1995,2005
FAO,155,1945,1945
FAO,155,1950,1950
FAO,155,1955,1955
FAO,155,1960,1960
FAO,155,1965,2005
FAO,371,1995,2005
FAO,947,2003,2005
FAO,520,1960,1960
FAO,520,1965,2005
FAO,712,1977,2005
FAO,450,1945,1945
FAO,450,1950,1950
FAO,450,1955,1955
FAO,450,1960,1960
FAO,450,1965,2005
FAO,205,1945,1945
FAO,205,1950,1950
FAO,205,1955,1955
FAO,205,1960,1960
FAO,205,1965,2005
FAO,552,1984,2005
FAO,211,1945,1945
FAO,211,1950,1950
FAO,211,1955,1955
FAO,211,1960,1960
FAO,211,1965,2005
FAO,359,1997,2005
FAO,404,1977,2005
FAO,57,1984,2005
FAO,225,1945,1945
FAO,225,1950,1950
FAO,225,1955,1955
FAO,225,1960,1960
FAO,225,1965,2005
FAPED,625,2002,2005
FAPED,433,2002,2005
FAPED,510,2002,2005
FAPED,565,2002,2005
FAPED,590,2002,2005
FDIPLAC,92,1992,2005
FDIPLAC,70,1992,2005
FDIPLAC,130,1992,2005
FDIPLAC,140,1992,2005
FDIPLAC,94,1992,2005
FDIPLAC,150,1992,2005
FDIPLAC,93,1992,2005
FDIPLAC,135,1992,2005
FDIPLAC,100,1992,2005
FDIPLAC,40,1992,2005
FDIPLAC,42,1992,2005
FDIPLAC,101,1992,2005
FDIPLAC,91,1992,2005
FDIPLAC,235,1992,2005
FDIPLAC,230,1992,2005
FDIPLAC,95,1992,2005
FDIPLAC,165,1992,2005
FDIPLAC,90,1992,2005
FDIPLAC,145,1992,2005
FDIPLAC,160,1992,2005
FDIPLAC,155,1992,2005
FDIPLAC,211,1992,2005
FEC,2,1945,1945
FEC,2,1950,1950
FEC,220,1945,1945
FEC,220,1950,1950
FEC,210,1945,1945
FEC,210,1950,1950
FEC,775,1950,1950
FEC,200,1945,1945
FEC,200,1950,1950
FEC,750,1950,1950
FEC,770,1950,1950
FEC,20,1945,1945
FEC,20,1950,1950
FEC,900,1945,1945
FEC,900,1950,1950
FEC,840,1950,1950
FEC,920,1945,1945
FEC,920,1950,1950
G15,501,1997,2005
G15,70,1989,2005
G15,140,1989,2005
G15,135,1989,2005
G15,100,2000,2005
G15,820,1989,2005
G15,651,1989,2005
G15,345,1989,1990
G15,475,1989,2005
G15,101,1989,2005
G15,433,1989,2005
G15,615,1989,2005
G15,850,1989,2005
G15,630,2000,2005
G15,750,1989,2005
G15,780,1998,2005
G15,51,1989,2005
G15,160,1989,2005
G15,155,1991,2005
G15,552,1989,2005
G24,70,1972,2005
G24,660,1972,2005
G24,140,1972,2005
G24,135,1972,2005
G24,100,1972,2005
G24,651,1972,2005
G24,345,1972,1998
G24,437,1972,2005
G24,475,1972,2005
G24,101,1972,2003
G24,615,1972,2005
G24,490,1972,2005
G24,630,1972,2005
G24,530,1972,2005
G24,750,1972,2005
G24,770,1972,2005
G24,652,1972,2005
G24,840,1972,2005
G24,780,1972,2005
G24,52,1972,2005
G24,452,1972,2005
G24,90,1972,2005
G24,145,2004,2005
G24,481,1972,2005
G24,160,1972,2005
G24,560,2000,2005
G3,70,1995,2005
G3,100,1995,2005
G3,101,1995,2005
GATT,58,1987,1995
GATT,92,1991,1995
GATT,771,1972,1995
GATT,115,1978,1995
GATT,41,1950,1950
GATT,41,1955,1955
GATT,41,1960,1960
GATT,41,1965,1995
GATT,500,1965,1995
GATT,692,1993,1995
GATT,516,1965,1995
GATT,439,1965,1995
GATT,325,1950,1950
GATT,325,1955,1955
GATT,325,1960,1960
GATT,325,1965,1995
GATT,501,1965,1995
GATT,255,1991,1995
GATT,830,1973,1995
GATT,55,1994,1995
GATT,380,1950,1950
GATT,380,1955,1955
GATT,380,1960,1960
GATT,380,1965,1995
GATT,553,1965,1995
GATT,70,1986,1995
GATT,436,1965,1995
GATT,390,1950,1950
GATT,390,1955,1955
GATT,390,1960,1960
GATT,390,1965,1995
GATT,140,1950,1950
GATT,140,1955,1955
GATT,140,1960,1960
GATT,140,1965,1995
GATT,94,1990,1995
GATT,150,1994,1995
GATT,93,1950,1950
GATT,93,1955,1955
GATT,93,1960,1960
GATT,93,1965,1995
GATT,800,1982,1995
GATT,135,1950,1950
GATT,135,1955,1955
GATT,135,1960,1960
GATT,135,1965,1995
GATT,551,1982,1995
GATT,438,1994,1995
GATT,2,1950,1950
GATT,2,1955,1955
GATT,2,1960,1960
GATT,2,1965,1995
GATT,100,1981,1995
GATT,820,1960,1960
GATT,820,1965,1995
GATT,651,1970,1995
GATT,310,1973,1995
GATT,305,1955,1955
GATT,305,1960,1960
GATT,305,1965,1995
GATT,345,1966,1995
GATT,40,1950,1950
GATT,40,1955,1955
GATT,40,1960,1960
GATT,40,1965,1995
GATT,435,1965,1995
GATT,570,1988,1995
GATT,437,1965,1995
GATT,475,1960,1960
GATT,475,1965,1995
GATT,349,1994,1995
GATT,640,1955,1955
GATT,640,1960,1960
GATT,640,1965,1995
GATT,338,1965,1995
GATT,451,1965,1995
GATT,42,1950,1950
GATT,42,1955,1955
GATT,42,1960,1960
GATT,42,1965,1995
GATT,54,1993,1995
GATT,56,1993,1995
GATT,101,1990,1995
GATT,220,1950,1950
GATT,220,1955,1955
GATT,220,1960,1960
GATT,220,1965,1995
GATT,91,1994,1995
GATT,580,1965,1995
GATT,210,1950,1950
GATT,210,1955,1955
GATT,210,1960,1960
GATT,210,1965,1995
GATT,471,1965,1995
GATT,517,1966,1995
GATT,235,1965,1995
GATT,835,1993,1995
GATT,483,1965,1995
GATT,433,1965,1995
GATT,522,1994,1995
GATT,510,1965,1995
GATT,666,1965,1995
GATT,940,1994,1995
GATT,850,1950,1950
GATT,850,1955,1955
GATT,850,1960,1960
GATT,850,1965,1995
GATT,490,1971,1995
GATT,775,1950,1950
GATT,775,1955,1955
GATT,775,1960,1960
GATT,775,1965,1995
GATT,541,1992,1995
GATT,565,1992,1995
GATT,732,1967,1995
GATT,910,1994,1995
GATT,260,1955,1955
GATT,260,1960,1960
GATT,260,1965,1990
GATT,385,1950,1950
GATT,385,1955,1955
GATT,385,1960,1960
GATT,385,1965,1995
GATT,316,1993,1995
GATT,317,1993,1995
GATT,616,1990,1995
GATT,950,1993,1995
GATT,200,1950,1950
GATT,200,1955,1955
GATT,200,1960,1960
GATT,200,1965,1995
GATT,420,1965,1995
GATT,375,1950,1950
GATT,375,1955,1955
GATT,375,1960,1960
GATT,375,1965,1995
GATT,750,1950,1950
GATT,750,1955,1955
GATT,750,1960,1960
GATT,750,1965,1995
GATT,53,1967,1995
GATT,80,1983,1995
GATT,770,1950,1950
GATT,770,1955,1955
GATT,770,1960,1960
GATT,770,1965,1995
GATT,350,1950,1950
GATT,350,1955,1955
GATT,350,1960,1960
GATT,350,1965,1995
GATT,590,1970,1995
GATT,290,1967,1995
GATT,230,1965,1995
GATT,20,1950,1950
GATT,20,1955,1955
GATT,20,1960,1960
GATT,20,1965,1995
GATT,484,1965,1995
GATT,900,1950,1950
GATT,900,1955,1955
GATT,900,1960,1960
GATT,900,1965,1995
GATT,482,1965,1995
GATT,395,1968,1995
GATT,461,1965,1995
GATT,740,1955,1955
GATT,740,1960,1960
GATT,740,1965,1995
GATT,212,1950,1950
GATT,212,1955,1955
GATT,212,1960,1960
GATT,212,1965,1995
GATT,840,1979,1995
GATT,60,1994,1995
GATT,780,1950,1950
GATT,780,1955,1955
GATT,780,1960,1960
GATT,780,1965,1995
GATT,696,1994,1995
GATT,694,1994,1995
GATT,690,1965,1995
GATT,571,1987,1995
GATT,52,1965,1995
GATT,352,1965,1995
GATT,432,1993,1995
GATT,452,1960,1960
GATT,452,1965,1995
GATT,51,1965,1995
GATT,165,1955,1955
GATT,165,1960,1960
GATT,165,1965,1995
GATT,90,1991,1995
GATT,145,1990,1995
GATT,920,1950,1950
GATT,920,1955,1955
GATT,920,1960,1960
GATT,920,1965,1995
GATT,360,1971,1995
GATT,481,1965,1995
GATT,160,1967,1995
GATT,572,1993,1995
GATT,781,1983,1995
GATT,110,1966,1995
GATT,600,1987,1995
GATT,434,1965,1995
GATT,560,1950,1950
GATT,560,1955,1955
GATT,560,1960,1960
GATT,560,1965,1995
GATT,155,1950,1950
GATT,155,1955,1955
GATT,155,1960,1960
GATT,155,1965,1995
GATT,223,1994,1995
GATT,205,1967,1995
GATT,552,1965,1995
GATT,211,1950,1950
GATT,211,1955,1955
GATT,211,1960,1960
GATT,211,1965,1995
GATT,404,1994,1995
GATT,57,1993,1995
GATT,225,1966,1995
GBACT,355,1971,1988
GBACT,345,1971,1988
GBACT,640,1971,1988
GBACT,350,1971,1988
GBACT,360,1971,1988
GCC,692,1981,2005
GCC,698,1981,2005
GCC,670,1981,2005
GCC,696,1981,2005
GCC,694,1981,2005
GCC,690,1981,2005
GCRSNC,380,1993,1999
GCRSNC,390,1993,1999
GCRSNC,385,1993,1999
GCRSNC,375,1993,1999
GCRSNC,395,1995,1999
GEF,58,1994,2005
GEF,92,1994,2005
GEF,771,1994,2005
GEF,115,1994,2005
GEF,355,1994,2005
GEF,41,1994,2005
GEF,531,1995,2005
GEF,500,1994,2005
GEF,516,1998,2005
GEF,439,1994,2005
GEF,344,1994,2005
GEF,325,1994,2005
GEF,501,1994,2005
GEF,760,1995,2005
GEF,255,1994,2005
GEF,55,1994,2005
GEF,380,1994,2005
GEF,553,1996,2005
GEF,70,1994,2005
GEF,366,1994,2005
GEF,436,1994,2005
GEF,130,1994,2005
GEF,660,1994,2005
GEF,390,1994,2005
GEF,625,1994,2005
GEF,816,1994,2005
GEF,140,1994,2005
GEF,94,1994,2005
GEF,150,1995,2005
GEF,402,1994,2005
GEF,93,1994,2005
GEF,800,1994,2005
GEF,935,1994,2005
GEF,135,1994,2005
GEF,551,1994,2005
GEF,438,1994,2005
GEF,2,1994,2005
GEF,100,1994,2005
GEF,820,1994,2005
GEF,651,1994,2005
GEF,710,1994,2005
GEF,370,1994,2005
GEF,411,2003,2005
GEF,983,1994,2005
GEF,310,1994,2005
GEF,305,1994,2005
GEF,345,2001,2005
GEF,40,1994,2005
GEF,435,1994,2005
GEF,987,1994,2005
GEF,570,1994,2005
GEF,437,1994,2005
GEF,475,1994,2005
GEF,343,1994,2005
GEF,349,1994,2005
GEF,640,1994,2005
GEF,338,1994,2005
GEF,451,1994,2005
GEF,705,1998,2005
GEF,403,2002,2005
GEF,42,1994,2005
GEF,591,2001,2005
GEF,54,1994,2005
GEF,56,1994,2005
GEF,101,1994,2005
GEF,220,1994,2005
GEF,811,1995,2005
GEF,91,1994,2005
GEF,580,1994,2005
GEF,210,1994,2005
GEF,471,1994,2005
GEF,517,2002,2005
GEF,365,1994,2005
GEF,367,1994,2005
GEF,700,1994,2005
GEF,235,1994,2005
GEF,483,1994,2005
GEF,433,1994,2005
GEF,946,1999,2005
GEF,369,1994,2005
GEF,581,1995,2005
GEF,663,1994,2005
GEF,522,1994,2005
GEF,372,1994,2005
GEF,510,1996,2005
GEF,666,1995,2005
GEF,940,1994,2005
GEF,615,1994,2005
GEF,679,1994,2005
GEF,850,1994,2005
GEF,702,1999,2005
GEF,490,1997,2005
GEF,775,1994,2005
GEF,541,1995,2005
GEF,565,2001,2005
GEF,732,1994,2005
GEF,910,1994,2005
